category_id,views,comments_disabled,ratings_disabled,channel_text,difference_d,difference_h,published_year,published_month,trending_year,trending_month
24,4256549,"""False""","""False""","Mamma Mia! Here We Go Again - Final Trailer Universal Pictures   Mamma Mia|""Mamma Mia 2""|""Mamma Mia Movie""|""Mamma Mia Musical""|""Meryl Streep""|""Mamma Mia Trailer""|""Mamma Mia Movie Trailer""|""Amanda Seyfried""|""cher""|""colin firth""|""lily james""|""Christine Baranski""|""Pierce Brosnan""|""Stellan Skarsgard""|""Dame Julie Walters""|""Andy Garcia""|""Colin Firth""|""Dominic Cooper""|""Jeremy Irvine""|""Alexa Davies""|""Josh Dylan""|""Hugh Skinner""|""Jessica Keenan Wynn""|""Judy Craymer""|""ABBA""|""Dancing Queen""",6.0,155.0,2018,5,2018,5
24,1763744,"""False""","""False""",Stephen Fry Announcement samfryltd   [none],11.0,276.0,2018,2,2018,3
24,635370,"""False""","""False""","Will It Christmas Tree? Good Mythical Morning   rhett and link|""gmm""|""good mythical morning""|""rhett and link good mythical morning""|""good mythical morning rhett and link""|""mythical morning""|""gmm food""|""Season 12""|""will it""|""rhett link will it""|""gmm will it""|""will it christmas tree""|""good mythical morning will it""|""rhett link will it christmas tree""|""gmm will it christmas tree""|""sithmas""|""star wars""|""menorah""|""chinese takeout""|""christmas""|""tree""|""rhett link christmas""|""gmm christmas""|""christmas tree""|""holidays""|""xmas""|""gmm challenges""|""will it taco""",1.0,37.0,2017,12,2017,12
24,6450575,"""False""","""False""","Cantina Theme played by a pencil and a girl with too much time on her hands Dani Ochoa   star wars|""cantina band""|""cantina theme""",6.0,161.0,2018,1,2018,1
1,325082,"""False""","""False""",The Worst Reality Show of All Time Jenny Nicholson   [none],7.0,191.0,2018,2,2018,2
24,1026576,"""False""","""False""","Cobra Kai Season 2 Cobra Kai   cobra kai season 2|""cobra kai new season""|""cobra kai karate kid season 2""|""cobra kai trailer""|""cobra kai teaser""|""karate kid series""|""johnny lawrence""|""daniel larusso""|""miyagi""|""cobra kai series""|""cobra kai youtube""|""wax on wax off""|""cobra kai karate kid""|""Cobra kai""|""Karate kid""|""YouTube Red Original Series""|""YouTube Red Originals""|""YouTube Red""|""Ralph Macchio""|""Billy Zabka""|""Xolo Maridueña""|""Courtney Henggeler""|""Mary Mouser""|""Tanner Buchanan""|""Ed Asner""",23.0,558.0,2018,5,2018,6
26,1076813,"""False""","""False""","Homemade Vs. Store-Bought: Doughnuts Tasty   donuts|""doughnuts""|""tasty doughnuts""|""homemade doughnuts""|""homemade donuts""|""homemade vs store""|""classic doughnuts""|""classic donuts""|""ultimate doughnuts""|""ultimate donuts""|""glazed donuts""|""Krispy Kreme""|""krispy donuts""|""brenda tasty""|""brenda buzzfeed""|""breakfast""|""food""|""BuzzFeed""|""Tasty""|""BuzzFeed Tasty""|""how to make donuts""",6.0,150.0,2018,2,2018,2
28,3563288,"""True""","""False""","Keynote (Google I/O '18) Google Developers   Google I/O 2018 keynote|""Google I/O 2018 livestream""|""Google I/O 2018""|""Google IO keynote""|""Google I/O livestream""|""Google I/O""|""Google IO""|""I/O""|""io18""|""io 18""|""#io18""|""IO""|""google livestream""|""IO Google""|""google""",6.0,164.0,2018,5,2018,5
17,11387814,"""False""","""False""","March Madness Stereotypes Dude Perfect   dude perfect|""dude perfect stereotypes""|""dude perfect water bottle flip""|""bottle flip""|""water bottle flip""|""dude perfect bottle flip""|""dude perfect basketball""|""dp""|""dude perfect world record""|""edition""|""nerf""|""trick shots""|""trick shot""|""family""|""ping pong""|""bowling""|""clean""|""family friendly""|""bubble wrap""|""soccer""|""football""|""spinner""|""spinners""|""fidget spinners""|""dude""|""march madness bracket""|""college basketball bracket""|""college basketball tournament""|""march madness rage monster""|""ncaa dude perfect""",9.0,239.0,2018,3,2018,3
26,60820,"""False""","""False""","10 Step Korean Skincare Routine | Nighttime (talk thru) Joan Kim   Joan Kim|""joankeem""|""조은""|""Korean Beauty""|""Korean Skincare""|""Skincare""|""Skincare Routine""|""Night Routine""|""yt:cc=on""",2.0,49.0,2018,1,2018,1
23,2846237,"""False""","""False""","New Year, New Me | Rudy Mancuso & Stephen Curry Rudy Mancuso   Brita|""brita stream""|""brita filter""|""water filter""|""rudy""|""rudy mancuso""|""rudy brita""|""steph curry""|""birta""|""stephen curry""|""new year resolution""|""new year’s resolution""|""goals""|""music video""|""parody video""|""filtered life""|""filteredlife""|""stephen curry singing""|""steph curry singing""|""rudy singing""|""rudy mancuso singing""|""parody music video""|""comedy""|""humor""|""nba""|""pizza delivery""|""oakland""|""warriors""|""rudy girlfriend""|""rudy mancuso girlfriend""|""rudy gf""|""filter""|""sketch""|""basketball""|""Golden State""",4.0,100.0,2018,1,2018,1
22,157819,"""False""","""False""","🍒 april favs 🍒 (music, clothes, life) Conan Gray   conanxcanon|""joeygraceffa""|""connor""|""franta""|""conan""|""gray""|""troye""|""sivan""|""doddleoddle""|""dodie""|""clark""|""sketchbook""|""tour""|""room""|""dorm""|""apartment""|""original""|""song""|""ukulele""|""idle""|""town""|""lovesick""|""boys""|""lucy""|""moon""|""catcreature""|""AP""|""art""|""thrift""|""shop""|""shopping""|""try""|""on""|""haul""|""online""|""cheap""|""april""|""favs""|""favorites""|""music""|""playlist""|""chill""|""indie""|""pop""|""new""|""unknown""|""spring""|""summer""|""clothes""|""trying""|""lookbook""|""look""|""book""|""goodwill""|""vintage""|""retro""|""style""|""house""|""plant""|""studio""|""UCLA""|""USC""|""stanford""",9.0,223.0,2018,4,2018,5
24,82638,"""False""","""False""","I Trained Like Rey From Star Wars For A Month ⚔️ Michelle Khare   Star Wars|""star wars the last jedi""|""daisy ridley""|""michelle khare""|""buzzfeed michelle""|""I trained like Rey from star wars""|""before and after""|""fitness""|""training like a jedi""|""light saber""|""the force""|""the force awakens""|""star wars: battlefront 2""|""battlefront""|""battlefront video game""|""justice league""|""jj abrams""|""luke skywalker""|""darth vader""|""michelle khare trained like rey""|""michelle khare star wars""|""mk ultra star wars""|""star wars work out""|""daisy ridley workout""|""rey star wars""",4.0,103.0,2017,12,2017,12
27,115227,"""False""","""False""","Attn: Michelle Bolen!  My TLC Special is airing Jan 3rd 10/9c ✌🏼❤️💥 Dr. Sandra Lee (aka Dr. Pimple Popper)   dr pimple popper|""drpimplepopper""|""drsandralee""|""sandra lee""|""pimple""|""popper""|""extraction""|""blackhead""|""whitehead""|""milia""|""ASMR""|""cyst""|""skin""|""skin care""|""beauty""|""facial treatment""|""pimple popping""|""how to pop a pimple""|""dermatology""|""dermatologist""|""popping""|""popaholic""|""acne""|""zit""|""educational""|""medical school""|""educational videos for students""|""medical school videos""|""tlc""|""the learning channel""",1.0,31.0,2018,1,2018,1
26,587429,"""False""","""False""","My Houzz: Gordon Ramsay’s Surprise Renovation HouzzTV   full length no subs|""Gordon Ramsay""|""Christina Wilson""|""FOX""|""Hell's Kitchen""|""remodel""|""design""|""awesome""|""happy""|""fun""|""easy""|""reality""|""My Houzz""|""series""|""celebrity""|""Philidelphia""|""app""|""ios""|""Android""|""view in my room""|""Houzz""|""silicon valley""|""startup""|""original content""|""home improvement""|""contractor""|""designer""|""builder""|""shopping""|""custom""|""subway tile""|""paint brick""|""blue couch""|""open the space""|""lighten""|""herb wall""",4.0,106.0,2018,1,2018,2
24,1216586,"""False""","""False""","$120 McGriddle Taste Test | FANCY FAST FOOD Good Mythical Morning   rhett and link|""gmm""|""good mythical morning""|""rhett and link good mythical morning""|""good mythical morning rhett and link""|""mythical morning""|""gmm food""|""Season 13""|""rhett""|""link""|""mythical""|""mcgriddle""|""rhett link mcgridle""|""rhett mcgriddle""|""link mcgriddle""|""rhett $120 mcgriddle taste test""|""link $120 mcgriddle taste test""|""$120 mcgriddle taste test""|""rhett link fancy fast food""|""link fancy fast food""|""fancy fast food""|""mcdonald's""|""mcgriddle taste test""|""expensive fast food gmm""|""fancy fast food gmm""",11.0,277.0,2018,4,2018,5
22,121979,"""False""","""False""","Me-O Cats Commercial Nobrand   cute|""cats""|""thai""|""eggs""",208.0,5009.0,2017,4,2017,11
22,850996,"""False""","""False""","Tesla CEO Elon Musk offers rare look inside Model 3 factory CBS This Morning   CBS News|""CBS This Morning""|""Tesla""|""Elon Musk""|""Model 3""|""Silicon Valley""",10.0,251.0,2018,4,2018,4
15,1305492,"""False""","""False""","Dingo Meets a Coyote! Brave Wilderness   adventure|""adventurous""|""alligator""|""animals""|""breaking""|""breaking trail""|""coyote""|""coyote peterson""|""peterson""|""snapping turtle""|""trail""|""wild""|""wolf""|""wolves""|""tundra wolves""|""wolf pack""|""wolf preserve""|""coyote pack""|""dingo""|""dingo meets a coyote""|""dingo pack""|""wild dogs""|""wild dingo""|""australia""|""dingo dog""|""australian dingo""|""dingoes""|""australian dog""|""dingos""|""dingo ate""|""feeding dingos""|""dingo in a tree""|""pack of dingos""|""pet dingo""|""dingo wolf""|""meeting a dingo""|""dingo palys""|""friendly dingo""|""wombat""|""kangaroo""|""oz""|""dogs""",2.0,59.0,2018,1,2018,1
24,104084,"""False""","""False""","KIND Presents: Anna Faris Reads Competitor Protein Bar Reviews KIND Snacks   anna faris|""anna faris interview""|""anna faris behind the scenes""|""behind the scenes""|""bts""|""protein bar""|""protein granola bar""|""protein bar review""|""best protein bar""|""protein bar recipe""|""protein bar homemade""|""kind""|""kind snacks""|""kind bars""|""kind bar""|""kind snack bars""|""kind energy bars""|""kind granola""|""kind granola bars""|""kind health bars""|""kind plus protein""|""healthy snacks""|""kids healthy snacks""|""healthy snack""|""natural ingredients""|""sugar free""|""no added sugar""|""natural""|""healthy""|""food""|""snack""",1.0,36.0,2018,1,2018,1
1,5001221,"""False""","""False""","The Spy Who Dumped Me (2018 Movie) Teaser Trailer – Mila Kunis, Kate McKinnon, Sam Heughan Lionsgate Movies   the spy who dumped me|""Mila Kunis""|""Kate McKinnon""|""Sam Heughan""|""Action""|""Comedy""|""Justin Theroux""|""espionage adventure""|""spy""|""teaser""|""trailer""|""teaser trailer""|""lionsgate""|""2018""|""movie""|""film""|""killing it""|""mission""|""CIA""|""Central Intelligence Agency""|""CIA spy""|""undercover""|""no turning back""|""girlfriend""|""boyfriend""|""pain""|""ads""|""bestfriends""|""bff""|""torture""|""ex boyfriend""|""ex""|""international conspiracy""|""assassins""|""agent""|""Gillian Anderson""|""Hasan Minhaj""|""Ivanna Sakhno""",4.0,101.0,2018,3,2018,3
24,258750,"""True""","""False""","GENDER REVEAL!! Nikki Glamour   Baby Gender Reveal|""Gender Reveal""|""Pregnancy Update""|""Nikki Glamour""|""NikkiGlamour""|""Pregnancy""|""First Trimester""|""Second Trimester""|""Old wives tales""|""Zocdoc""",14.0,336.0,2018,4,2018,5
25,243553,"""False""","""False""","North Korea Accidentally Hit One Of Its Own Cities With A Ballistic Missile Last Year | CNBC CNBC   Bottom Line|""CNBC""|""business news""|""finance""|""stock""|""stock market""|""news channel""|""news station""|""breaking news""|""us news""|""world news""|""cable""|""cable news""|""finance news""|""money""|""money tips""|""North Korea""|""North Korea Accidentally Hit One Of Its Own Cities""|""Ballistic Missile Last Year""|""April last year""|""North Korean ballistic missile""|""ballistic missile crashed""|""hit the urban city of Tokchon""|""two hours from Pyongyang""|""Diplomat reported""|""north korea missile launch""|""north korea nuclear war""",4.0,98.0,2018,1,2018,1
27,233766,"""False""","""False""","What Is Being Bipolar Like? Life Noggin   life noggin|""life noggin youtube""|""youtube life noggin""|""life noggin channel""|""education""|""education channel""|""life noggin face reveal""|""edutainment""|""edutainment videos""|""blocko""|""blocko life noggin""|""science""|""technology""|""educational""|""school""|""bipolar""|""bipolar disorder""|""what is bipolar""|""bipolar symptoms""|""bipolar treatment""|""bipolar cure""|""depression""|""manic-depressive illness""|""suicide""|""mental illness""|""health""|""stress""|""drugs""|""alcohol""|""bipolar cause""|""emotion""|""therapy""",3.0,81.0,2018,1,2018,1
25,247280,"""True""","""False""",Deyshia Hargrave Speaks Out About Being Arrested at School Board Meeting 4given4ever1   [none],6.0,144.0,2018,1,2018,1
24,3199087,"""False""","""False""",Bud Light - The Bud Knight Bud Light   [none],1.0,34.0,2018,2,2018,2
26,3235826,"""False""","""False""","Whats In My HUGE Fridge? Rosanna Pansino   lifestyle|""tour""|""vlog""|""vlogger""|""fridge""|""organized""|""funny""|""comedy""|""lol""|""ridiculous""|""ice cream""|""frozen""|""popsicles""|""voss""|""water""|""almond milk""|""vegan""|""dairy free""|""vegetarian""|""pizza""|""ro""|""rosanna pansino""|""rosanna""|""nerdy nummies""|""set""|""food""|""baking""|""cooking""|""viking""|""industrial""|""model""|""kitchen""|""spread""|""whole foods""|""fresh""|""red baron""|""do it yourself""|""female""|""tips""|""tricks""|""hot sauce""|""coconut""|""ranch""|""fruit""|""artichoke""|""makeup""|""outfit""|""fashion""|""wardrobe""|""bread""|""review""|""react""|""energy drink""|""tea""",10.0,249.0,2018,4,2018,5
24,99243,"""False""","""False""","I Became My Sim For A Day *CHALLENGE* Millie T   british|""comedy""|""Millie""|""lifestyle""|""testing""|""elmofilms""|""sims 4""|""the sims""|""sims""|""sims freeplay""|""millie t""|""sim for a day""|""24 hour challenge""|""ikea""|""toysrus""|""mcdonalds""|""kids""|""PG""|""family friendly""",0.0,6.0,2017,11,2017,12
24,53668,"""False""","""False""","Hang with Timothée Chalamet and Armie Hammer Before the Oscars // Omaze Omaze   Timothée Chalamet|""Armie Hammer""|""Call Me By Your Name""|""CMBYN""|""Oscars""|""Academy Awards""|""Los Angeles""|""Celebrity""|""Movies""|""Film""|""Star""|""Actor""|""Trevor Project""|""The AIDS Monument""|""Donate""|""Charity""|""Omaze""|""Win""|""Sweepstakes""|""Timothée""|""Armie""|""Chalamet""|""Hammer""",4.0,106.0,2018,2,2018,2
19,386697,"""False""","""False""","AMAZING CANADIAN FOOD | INSANELY HUGE Christmas Turkey DINNER FEAST and EGGS BREAKFAST in CANADA The Food Ranger   the food ranger|""trevor james""|""food ranger""|""food""|""street food""|""christmas dinner""|""turkey dinner""|""canadian food""|""canada food""|""american food""|""north american food""|""try""|""canada""|""canadian""|""trying canadian food""|""christmas""|""dinner""|""merry christmas""|""cooking""|""vlogmas""|""gravy""|""2017""|""tasty""|""best""|""canadian street food""|""canada dinner""|""feast""|""turkey""|""huge""|""vlog""|""fun""|""street food videos""|""best street food""|""street""|""travel""|""home cooked meal""|""how to cook""|""sausage & egg fry up""|""breakfast""|""bacon""|""eggs""|""full breakfast""",6.0,153.0,2017,12,2018,1
23,606107,"""False""","""False""","What is the BEST Fruit? GingerPale   gingerpale|""animated""|""animation""|""best fruit""|""what is the best fruit""|""fruits""|""fruit""|""food""|""Tomatoes""",12.0,295.0,2018,4,2018,5
10,1156580,"""False""","""False""","Tinashe - Faded Love (Audio) ft. Future TinasheOfficialVEVO   Faded Love|""R&B""|""RCA Records Label""|""Tinashe feat. Future""",4.0,102.0,2018,2,2018,2
17,941635,"""False""","""False""","Inside the NBA: Rockets-Clippers Locker Room Drama NBA on TNT   Inside the NBA|""Top Video""",3.0,88.0,2018,1,2018,1
17,1001839,"""False""","""False""","Scuba Diving and Fishing Underwater in a Crystal Clear Pond! (Caught a Fish 26ft Deep) DALLMYD   river treasure|""fishing videos""|""new fishing""|""scuba diving""|""fishing underwater challenge""|""river treasure finds""|""dallmyd""|""catching fish""|""nbelievable fishing""|""fish pond""|""funny fishing videos""|""New Fishing""",9.0,220.0,2018,5,2018,6
10,5406173,"""False""","""False""","DJ Khaled - I Believe (from Disney’s A WRINKLE IN TIME) ft. Demi Lovato DJKhaledVEVO   dj khaled|""demi lovato""|""i believe""|""i believe video""|""a wrinkle in time""|""a wrinkle in time movie""|""sade""|""wild thoughts""|""i'm the one""|""top off""|""all i do is win""|""do you mind""|""demi lovato song""|""demi lovato music""|""dj khaled song""|""dj khaled music""|""dj khaled hit""|""dj khaled disney""|""demi lovato disney""|""oprah disney""|""oprah""|""disney""|""from Disney's A Wrinkle In Time""|""Oprah Winfrey""|""Oprah Winfrey Disney""|""Oprah Disney""|""Ava DuVernay""|""Madeleine L’Engle""|""DJ""|""feat.""",10.0,259.0,2018,3,2018,3
28,227592,"""False""","""False""","Tablet vs laptop The Verge   laptop|""best tablet""|""apple ipad pro""|""microsoft surface pro 4""|""dell xps 13""|""hp laptop""|""tablet vs computer""|""best android tablet""|""the verge""|""lauren goode""",2.0,59.0,2018,3,2018,3
28,971780,"""False""","""False""","New Year New MKBHD! Marques Brownlee   MKBHD|""Update""|""Studio""|""Staff""|""Hiring""|""Videos""|""MKBHD Studio""|""Merch""|""Merch store""|""MKBHD merch""",2.0,49.0,2018,1,2018,1
2,12212,"""False""","""False""","Small Truck VS  Strong Wind Video Library   2017|""trending""|""Featured""|""Trucks""|""viralhog""|""Weather""|""Croatia""|""windy""|""small""|""truck""|""strong""|""driving""|""blow""",2.0,56.0,2017,11,2017,11
